"Origin","Destin","Flow"
248,51,1
248,80,1
248,151,34
248,191,79
248,201,1
248,204,2
248,209,241
248,213,816
248,216,2048
248,218,44
248,219,5
248,235,1
248,255,784
248,298,1
248,301,1
248,302,1
248,304,1
248,326,2
248,368,1
248,374,4
248,386,1
248,450,1
248,525,7
248,534,2
248,539,11
248,541,12
248,543,30
248,550,17
248,556,3
248,572,1
248,588,1
248,599,1
248,601,1
248,647,2
248,651,1
248,655,1
248,658,2
248,713,1
248,730,1
248,744,2
248,766,1
248,773,1
248,787,1
248,810,2
248,818,2
248,850,1
248,858,1
248,980,4
248,981,7
249,16,1
249,20,1
249,22,1
249,104,1
249,149,1
249,151,11
249,160,1
249,191,7
249,201,1
249,209,119
249,213,117
249,216,200
249,218,3
249,255,9
249,302,1
249,374,2
249,386,1
249,534,2
249,543,9
249,544,1
249,550,3
249,739,1
249,744,1
250,16,3
250,22,2
250,62,1
250,64,1
250,151,85
250,153,2
250,160,1
250,191,46
250,196,3
250,201,12
250,204,2
250,209,798
250,210,5
250,213,744
250,216,697
250,218,28
250,219,5
250,255,644
250,270,2
250,301,3
250,302,1
250,303,2
250,326,3
250,359,2
250,368,1
250,374,4
250,384,1
250,446,1
250,479,2
250,525,1
250,534,6
250,539,5
250,541,3
250,543,30
250,550,20
250,556,1
250,599,3
250,664,1
250,670,3
250,685,2
250,730,1
250,739,2
250,745,1
250,768,3
250,771,1
250,775,1
250,810,2
250,946,1
250,980,1
250,981,5
251,16,5
251,22,1
251,50,1
251,131,1
251,151,154
251,153,66
251,160,3
251,191,38
251,201,7
251,204,5
251,209,120
251,210,2
251,213,1571
251,216,1955
251,218,107
251,219,10
251,255,32
251,301,3
251,303,4
251,326,1
251,335,2
251,338,1
251,347,1
251,359,1
251,386,1
251,450,1
251,454,1
251,479,2
251,508,1
251,522,1
251,525,27
251,534,3
251,539,14
251,541,5
251,543,27
251,550,1745
251,556,2
251,580,1
251,588,1
251,617,1
251,623,1
251,625,3
251,626,3
251,647,1
251,658,1
251,659,1
251,681,2
251,713,1
251,720,1
251,739,3
251,787,1
251,804,1
251,810,2
251,816,1
251,841,2
251,850,2
251,858,2
251,892,1
251,981,7
252,16,4
252,22,2
252,62,1
252,64,3
252,151,13
252,160,2
252,169,1
252,191,34
252,196,1
252,201,3
252,204,4
252,209,58
252,213,224
252,216,1980
252,218,14
252,219,7
252,255,6
252,279,2
252,292,1
252,301,3
252,302,1
252,304,1
252,326,1
252,330,2
252,347,1
252,374,2
252,405,1
252,406,5
252,414,4
252,469,1
252,525,3
252,534,3
252,539,19
252,543,92
252,550,138
252,588,1
252,647,1
252,651,1
252,655,4
252,658,7
252,682,1
252,720,1
252,744,3
252,769,1
252,773,2
252,787,2
252,804,1
252,818,1
252,842,1
252,846,1
252,858,2
252,980,2
253,151,12
253,191,18
253,201,1
253,209,121
253,210,19
253,213,183
253,216,239
253,218,12
253,255,339
253,270,1
253,300,1
253,301,1
253,303,1
253,332,1
253,374,1
253,406,1
253,534,1
253,543,5
253,550,6
253,599,2
253,658,1
253,720,1
253,739,1
253,744,2
254,16,3
254,22,2
254,151,15
254,191,25
254,201,1
254,204,3
254,209,18
254,210,1
254,213,94
254,216,1080
254,218,10
254,219,3
254,225,4
254,255,11
254,298,1
254,302,1
254,326,3
254,359,1
254,374,2
254,405,1
254,525,4
254,534,1
254,539,52
254,541,21
254,543,188
254,550,17
254,556,1
254,682,1
254,683,1
254,684,1
254,730,1
254,739,8
254,749,1
254,766,1
254,775,1
254,842,1
255,16,8
255,22,5
255,62,1
255,133,1
255,151,78
255,153,7
255,191,69
255,201,11
255,204,7
255,209,672
255,213,1381
255,216,2448
255,218,96
255,219,3
255,255,3125
255,270,1
255,301,3
255,302,1
255,303,1
255,326,4
255,368,2
255,374,3
255,384,3
255,386,2
255,405,2
255,450,5
255,522,1
255,525,3
255,539,25
255,541,11
255,543,59
255,550,47
255,556,8
255,572,1
255,599,1
255,617,2
255,625,1
255,638,1
255,659,2
255,683,1
255,685,1
255,720,1
255,733,1
255,739,2
255,744,4
255,766,1
255,801,1
255,804,1
255,842,1
255,846,1
255,858,2
255,980,2
255,981,8
256,16,8
256,22,5
256,151,19
256,160,1
256,191,16
256,201,1
256,204,2
256,209,51
256,210,3
256,213,398
256,216,1732
256,218,23
256,219,4
256,255,57
256,301,7
256,302,1
256,303,3
256,304,1
256,326,2
256,334,2
256,335,1
256,363,1
256,374,1
256,384,1
256,406,1
256,450,1
256,522,2
256,525,1
256,534,1
256,539,634
256,541,537
256,543,308
256,550,26
256,556,30
256,592,2
256,599,1
256,625,1
256,655,1
256,658,1
256,659,1
256,670,1
256,739,1
256,768,1
256,787,1
256,804,1
256,816,1
256,836,1
256,842,1
256,846,2
256,858,3
256,958,1
256,981,4
257,16,4
257,51,1
257,57,1
257,151,77
257,153,1
257,191,72
257,196,1
257,201,5
257,204,1
257,209,670
257,210,2
257,213,1280
257,216,1722
257,218,74
257,219,3
257,225,1
257,255,2314
257,270,7
257,292,2
257,293,1
257,300,1
257,301,4
257,303,1
257,304,2
257,326,1
257,330,1
257,374,1
257,386,1
257,405,1
257,406,1
257,429,3
257,450,1
257,470,1
257,525,5
257,534,1
257,539,17
257,541,7
257,543,43
257,544,1
257,550,38
257,556,2
257,588,2
257,589,1
257,599,2
257,614,1
257,655,1
257,659,1
257,661,1
257,664,1
257,670,1
257,702,1
257,720,3
257,730,1
257,733,2
257,744,4
257,768,1
257,772,1
257,773,1
257,775,1
257,781,1
257,787,2
257,804,1
257,810,4
257,813,1
257,818,2
257,842,2
257,846,1
257,850,1
257,858,1
257,922,1
257,958,1
257,980,4
257,981,3
258,16,4
258,20,1
258,105,2
258,151,55
258,153,2
258,191,28
258,196,1
258,201,9
258,204,3
258,209,323
258,213,480
258,216,566
258,218,22
258,219,1
258,255,707
258,270,5
258,300,1
258,303,2
258,335,1
258,347,1
258,374,1
258,406,4
258,445,1
258,479,2
258,522,1
258,534,5
258,539,6
258,541,2
258,543,15
258,550,8
258,588,1
258,683,2
258,713,2
258,749,1
258,766,1
258,804,1
258,810,1
258,858,1
258,980,5
258,983,1
259,151,9
259,169,2
259,191,7
259,209,34
259,213,102
259,216,326
259,218,5
259,219,1
259,255,77
259,301,1
259,384,1
259,406,1
259,522,1
259,534,2
259,539,10
259,541,4
259,543,37
259,550,6
259,556,1
259,592,1
259,599,1
259,720,1
259,744,1
259,801,1
259,980,1
259,981,1
260,16,4
260,22,4
260,57,1
260,62,1
260,64,1
260,151,74
260,153,1
260,160,3
260,191,60
260,201,23
260,209,592
260,210,4
260,213,1023
260,216,1767
260,218,51
260,219,2
260,225,3
260,255,1299
260,270,7
260,298,2
260,301,4
260,302,1
260,303,6
260,304,1
260,326,12
260,332,1
260,334,1
260,374,2
260,384,3
260,386,1
260,414,2
260,445,1
260,446,2
260,470,1
260,479,2
260,503,1
260,522,2
260,525,6
260,534,6
260,539,7
260,541,3
260,543,45
260,544,2
260,550,28
260,588,6
260,589,5
260,599,2
260,617,1
260,625,3
260,638,1
260,658,1
260,661,3
260,664,1
260,720,1
260,730,6
260,739,4
260,744,2
260,769,1
260,771,3
260,781,1
260,801,1
260,804,3
260,806,2
260,810,1
260,818,1
260,823,1
260,846,2
260,980,1
260,981,2
261,16,1
261,22,1
261,62,1
261,151,15
261,191,25
261,201,4
261,209,184
261,213,335
261,216,619
261,218,16
261,255,420
261,301,2
261,302,1
261,303,3
261,330,1
261,332,1
261,347,1
261,374,1
261,446,1
261,469,4
261,479,1
261,507,1
261,539,10
261,541,5
261,543,30
261,550,9
261,632,1
261,664,2
261,730,4
261,739,2
261,744,3
261,769,1
261,801,1
261,818,1
261,850,1
262,213,6
262,216,18
262,270,1
262,539,1
262,543,10
262,550,1
262,588,8
263,209,1
263,213,20
263,216,11
263,255,67
263,539,1
263,543,1
263,720,1
264,16,4
264,20,1
264,64,1
264,132,1
264,151,16
264,160,1
264,191,10
264,209,71
264,213,193
264,216,596
264,218,2
264,219,1
264,255,190
264,270,1
264,301,1
264,326,2
264,429,1
264,539,25
264,541,11
264,543,64
264,544,1
264,556,13
264,588,1
264,599,1
264,626,1
264,651,1
264,720,1
264,730,1
264,739,2
264,744,1
264,813,1
264,841,1
264,980,2
265,151,9
265,160,1
265,191,12
265,201,5
265,209,115
265,210,33
265,213,236
265,216,298
265,218,14
265,219,1
265,255,321
265,270,2
265,374,1
265,439,1
265,525,2
265,534,2
265,541,3
265,543,10
265,550,6
265,556,1
265,588,4
265,589,2
265,592,2
265,599,4
265,632,1
265,647,1
265,681,2
265,720,1
265,730,1
265,928,1
265,936,1
266,16,2
266,151,38
266,153,2
266,160,1
266,191,32
266,196,1
266,201,6
266,204,3
266,209,82
266,210,1
266,213,653
266,216,2029
266,218,34
266,219,7
266,225,1
266,235,1
266,255,12
266,270,1
266,300,2
266,301,1
266,303,2
266,326,1
266,335,1
266,386,1
266,454,2
266,470,1
266,522,2
266,525,15
266,534,3
266,539,23
266,541,5
266,543,57
266,544,3
266,550,815
266,556,2
266,589,1
266,592,1
266,614,2
266,625,1
266,655,1
266,658,3
266,661,1
266,670,1
266,681,1
266,720,1
266,739,1
266,744,2
266,771,3
266,787,1
266,804,1
266,806,1
266,810,3
266,846,1
266,850,2
266,980,2
266,981,3
267,16,5
267,22,2
267,62,1
267,64,2
267,151,17
267,191,15
267,201,2
267,204,1
267,209,29
267,213,103
267,216,1012
267,218,2
267,219,2
267,225,1
267,255,12
267,301,4
267,302,1
267,304,2
267,326,3
267,374,1
267,406,1
267,446,2
267,469,2
267,470,2
267,491,1
267,525,4
267,539,34
267,541,2
267,543,129
267,550,32
267,556,1
267,568,1
267,683,1
267,720,1
267,730,1
267,739,1
267,766,1
267,771,1
267,806,1
267,818,1
267,980,1
267,981,2
267,983,1
268,16,5
268,22,9
268,44,1
268,51,2
268,151,37
268,153,1
268,169,1
268,191,36
268,196,1
268,201,2
268,204,1
268,209,44
268,213,453
268,216,2332
268,218,16
268,219,6
268,255,46
268,292,1
268,300,1
268,301,9
268,302,1
268,303,1
268,326,2
268,334,2
268,341,1
268,359,1
268,374,4
268,405,1
268,414,1
268,450,1
268,454,1
268,479,1
268,491,1
268,525,1
268,534,2
268,539,653
268,541,539
268,543,545
268,544,1
268,550,39
268,556,17
268,589,1
268,625,1
268,632,1
268,647,1
268,651,1
268,659,1
268,670,2
268,681,1
268,720,3
268,739,3
268,771,1
268,775,2
268,804,1
268,810,1
268,841,1
268,895,1
268,980,3
268,981,4
269,16,3
269,22,2
269,64,1
269,151,59
269,153,4
269,160,1
269,169,1
269,191,84
269,196,1
269,201,4
269,204,1
269,209,130
269,213,869
269,216,4575
269,218,84
269,219,8
269,225,1
269,255,70
269,270,1
269,300,1
269,301,6
269,302,1
269,303,2
269,326,4
269,359,1
269,374,2
269,384,1
269,386,1
269,405,2
269,408,1
269,450,1
269,503,1
269,522,1
269,525,2
269,534,1
269,539,69
269,541,38
269,543,75
269,544,1
269,550,147
269,556,7
269,588,1
269,599,3
269,614,1
269,651,1
269,655,2
269,658,2
269,681,1
269,713,1
269,730,1
269,733,1
269,739,4
269,744,4
269,768,1
269,775,1
269,780,1
269,980,1
269,981,4
270,16,3
270,22,1
270,62,1
270,64,3
270,160,3
270,201,1
270,209,3
270,210,2
270,213,24
270,216,59
270,219,1
270,255,3
270,270,4018
270,292,3
270,300,1
270,301,2
270,303,2
270,326,3
270,347,1
270,368,4
270,374,2
270,384,2
270,386,1
270,405,6
270,406,1
270,450,1
270,469,1
270,470,3
270,534,12
270,539,2
270,543,6
270,544,3
270,550,2
270,580,188
270,588,12
270,589,344
270,592,25
270,599,79
270,600,5
270,601,7
270,632,2
270,651,3
270,659,1
270,661,1
270,682,2
270,685,1
270,739,9
270,744,1
270,771,1
270,787,1
270,804,2
270,806,2
270,823,1
270,858,1
270,939,2
270,980,5
271,16,3
271,151,1
271,160,1
271,209,1
271,210,1
271,213,8
271,216,15
271,270,1120
271,301,7
271,303,1
271,359,2
271,519,1
271,534,13
271,543,4
271,580,12
271,588,9
271,589,86
271,592,6
271,599,24
271,600,1
271,601,1
271,651,6
271,670,2
271,730,1
271,739,3
271,804,1
271,806,1
271,810,1
271,858,2
271,961,1
271,980,1
271,981,1
271,983,1
272,16,1
272,149,15
272,216,1
272,301,1
272,302,1
272,347,1
272,405,438
272,406,43
272,408,4
272,414,2
272,446,4
272,507,1
272,534,1
272,638,1
272,664,1
272,713,2
272,722,3
272,766,1
272,773,2
272,787,1
272,801,1
272,806,1
272,810,1
272,858,1
272,980,8
273,51,1
273,131,1
273,149,2
273,210,1
273,244,1
273,270,1
273,301,1
273,405,332
273,406,17
273,408,5
273,414,21
273,446,1
273,491,1
273,507,1
273,670,1
273,744,1
273,771,1
273,804,1
273,810,2
273,895,2
273,980,1
273,981,1
274,62,1
274,105,1
274,149,99
274,213,2
274,216,1
274,244,2
274,301,1
274,368,1
274,405,403
274,406,41
274,408,10
274,446,5
274,550,2
274,632,2
274,651,1
274,713,1
274,766,1
274,804,3
274,858,1
274,946,2
274,976,1
274,980,21
275,405,75
275,406,11
275,414,4
275,420,1
275,446,1
275,722,9
275,801,2
276,16,1
276,57,1
276,149,12
276,225,1
276,244,6
276,301,3
276,405,100
276,406,6
276,446,4
276,534,2
276,768,1
276,787,2
276,801,1
276,810,2
276,971,1
276,978,1
276,980,2
277,16,1
277,57,1
277,149,31
277,213,2
277,216,2
277,244,14
277,298,1
277,335,1
277,405,692
277,406,36
277,408,10
277,414,2
277,446,4
277,534,5
277,664,1
277,681,1
277,707,1
277,739,1
277,804,1
277,806,1
277,858,2
277,892,6
277,980,9
278,303,1
278,405,376
278,406,29
278,408,5
278,414,4
278,446,5
278,534,2
278,544,1
278,707,1
278,801,1
278,804,1
278,810,1
278,858,7
278,881,2
279,16,3
279,22,1
279,57,15
279,62,6
279,64,6
279,91,1
279,104,2
279,169,2
279,213,2
279,216,2
279,225,2
279,226,1
279,244,1
279,279,922
279,301,2
279,303,1
279,326,2
279,522,1
279,534,2
279,550,1
279,556,1
279,568,9
279,572,91
279,647,1
279,651,1
279,658,5
279,670,2
279,730,1
279,733,1
279,739,6
279,768,1
279,816,1
279,818,6
279,823,1
279,836,1
279,980,7
280,16,2
280,44,1
280,57,14
280,62,21
280,64,9
280,104,6
280,169,3
280,204,1
280,225,1
280,279,867
280,301,4
280,303,1
280,326,4
280,332,1
280,450,1
280,470,1
280,534,3
280,568,4
280,572,119
280,659,1
280,670,2
280,677,1
280,739,5
280,787,2
280,818,1
280,823,1
280,936,1
280,946,1
280,980,1
281,16,3
281,149,14
281,204,1
281,213,2
281,216,4
281,244,122
281,301,5
281,302,2
281,303,3
281,374,1
281,405,22
281,406,10
281,420,1
281,446,21
281,454,2
281,470,1
281,507,2
281,543,1
281,544,1
281,766,1
281,775,1
281,801,1
281,804,1
281,810,1
281,841,1
281,846,1
281,922,1
281,971,90
281,980,634
281,983,1
282,16,9
282,149,4
282,204,3
282,209,1
282,213,1
282,216,2
282,244,78
282,255,1
282,292,2
282,301,22
282,326,3
282,405,15
282,406,12
282,408,1
282,420,1
282,446,49
282,454,1
282,484,2
282,523,3
282,525,2
282,534,7
282,539,1
282,544,3
282,658,1
282,664,1
282,670,1
282,720,1
282,766,4
282,771,1
282,790,1
282,801,2
282,810,1
282,818,2
282,846,3
282,858,2
282,953,1
282,971,61
282,978,1
282,980,1269
282,981,3
283,16,10
283,149,1
283,151,2
283,160,1
283,169,1
283,204,1
283,213,1
283,216,4
283,244,373
283,292,2
283,293,1
283,301,6
283,302,3
283,303,6
283,304,2
283,326,10
283,338,1
283,347,2
283,405,4
283,406,5
283,408,1
283,446,17
283,484,1
283,507,2
283,534,1
283,544,1
283,625,1
283,720,1
283,773,1
283,806,1
283,936,3
283,939,1
283,958,2
283,971,212
283,978,3
283,980,157
283,981,9
283,983,6
284,16,2
284,151,2
284,213,6
284,270,1
284,301,1
284,347,1
284,384,4
284,386,1
284,445,2
284,449,9
284,450,138
284,454,10
284,469,909
284,470,240
284,525,2
284,534,1
284,543,4
284,568,1
284,589,1
284,600,2
284,617,2
284,626,4
284,647,15
284,651,26
284,655,3
284,658,11
284,659,4
284,664,1
284,670,10
284,681,3
284,682,15
284,683,8
284,684,1
284,685,19
284,730,186
284,733,7
284,739,32
284,744,1
284,775,20
284,780,100
284,787,2
284,818,9
284,823,1257
284,842,1
284,846,2
285,16,2
285,64,1
285,91,1
285,204,1
285,213,1
285,216,2
285,301,1
285,334,1
285,384,1
285,386,2
285,405,2
285,445,3
285,449,17
285,450,134
285,454,10
285,469,1899
285,470,467
285,534,2
285,543,3
285,550,1
285,568,2
285,600,1
285,620,1
285,625,8
285,626,1
285,647,8
285,651,47
285,655,4
285,658,16
285,659,5
285,661,4
285,664,4
285,670,21
285,681,12
285,682,29
285,683,14
285,684,12
285,685,13
285,697,1
285,713,1
285,730,149
285,733,14
285,739,71
285,768,1
285,775,30
285,780,176
285,787,5
285,790,2
285,801,1
285,813,1
285,818,7
285,823,865
285,836,1
285,842,6
285,846,1
285,858,1
286,16,1
286,80,1
286,213,2
286,216,1
286,255,2
286,270,2
286,301,3
286,332,1
286,445,4
286,449,12
286,450,108
286,454,7
286,469,2713
286,470,460
286,534,1
286,543,4
286,568,2
286,599,1
286,621,2
286,623,4
286,625,3
286,647,3
286,651,75
286,655,2
286,658,7
286,661,1
286,664,6
286,670,49
286,681,11
286,682,22
286,683,13
286,684,18
286,685,13
286,730,38
286,733,7
286,739,65
286,766,1
286,768,1
286,775,16
286,780,158
286,787,9
286,804,1
286,813,1
286,818,1
286,823,202
286,846,4
286,850,1
286,980,3
286,983,1
287,16,2
287,302,1
287,384,1
287,386,2
287,443,1
287,445,6
287,449,4
287,450,176
287,454,83
287,469,14
287,470,29
287,568,1
287,592,1
287,621,1
287,626,1
287,647,2
287,651,20
287,655,2
287,658,2
287,661,1
287,664,4
287,670,21
287,682,3
287,683,1
287,685,28
287,730,26
287,733,6
287,739,23
287,775,243
287,780,20
287,787,3
287,790,1
287,813,1
287,818,2
287,823,36
287,842,2
287,858,3
288,16,26
288,213,2
288,244,7
288,289,1
288,292,16
288,293,1
288,297,1
288,298,1
288,301,8
288,302,2
288,303,13
288,304,1
288,326,30
288,330,1
288,334,2
288,335,3
288,338,129
288,347,4
288,359,3
288,368,3
288,405,1
288,406,3
288,507,27
288,519,5
288,522,4
288,523,1
288,534,2
288,568,2
288,659,1
288,720,1
288,744,1
288,858,1
288,971,3
288,978,19
288,980,1
288,981,183
288,983,337
289,16,38
289,289,3
289,292,7
289,293,3
289,297,115
289,298,8
289,301,6
289,302,84
289,303,118
289,304,5
289,326,10
289,330,1
289,332,1
289,347,2
289,359,1
289,368,1
289,374,1
289,386,1
289,479,2
289,484,9
289,491,10
289,507,13
289,522,10
289,534,1
289,543,1
289,621,1
289,980,1
289,981,4
290,13,1
290,16,121
290,213,1
290,216,1
290,225,1
290,270,1
290,289,6
290,292,40
290,293,10
290,297,392
290,298,10
290,301,30
290,302,369
290,303,607
290,304,18
290,326,27
290,330,9
290,334,2
290,335,1
290,338,1
290,341,1
290,347,19
290,359,2
290,363,1
290,405,2
290,450,1
290,479,8
290,484,3
290,491,16
290,507,49
290,519,16
290,522,68
290,523,3
290,534,1
290,543,1
290,661,1
290,739,3
290,787,1
290,804,1
290,810,1
290,842,1
290,980,1
290,981,32
290,983,3
291,1,1
291,13,1
291,16,163
291,51,1
291,64,1
291,213,3
291,225,2
291,289,16
291,292,22
291,293,9
291,297,414
291,298,25
291,301,60
291,302,696
291,303,485
291,304,27
291,326,51
291,330,6
291,332,1
291,338,3
291,341,2
291,347,20
291,359,8
291,363,3
291,368,6
291,374,3
291,384,2
291,405,1
291,406,1
291,446,1
291,479,5
291,484,19
291,491,61
291,507,36
291,519,10
291,522,19
291,543,1
291,614,1
291,617,1
291,730,1
291,739,1
291,744,1
291,804,4
291,842,1
291,858,1
291,978,1
291,980,1
291,981,17
291,983,4
292,13,1
292,16,98
292,34,2
292,131,1
292,133,1
292,169,3
